text,label
Oggetto: Richiesta informazioni sui servizi comunali Gentili rappresentanti del Comune di Milano Mi chiamo Giovanni Russo e vivo a Parma. Sarei interessato a trasferirmi a Milano e mi piacerebbe ricevere maggiori informazioni in merito ai servizi comunali offerti dalla vostra città. Cordiali saluti Giovanni Russo,1
Mittente: Mario Rossi A: comune.milano@pec.it Oggetto: Richiesta Informazioni Servizi Comunali Buongiorno mi chiamo Mario Rossi e sono un abitante del municipio 2 della vostra città. Vorrei ricevere informazioni dettagliate riguardo ai servizi comunali disponibili nella mia zona in particolare gli orari di apertura degli sportelli. Vi ringrazio anticipatamente per la vostra disponibilità. Distinti saluti Mario Rossi,1
Mittente: Laura.Ghirardi@gmail.com Destinatario: info@comune.milano.it Oggetto: Richiesta Informazioni Servizi Comunali Gentile Comune di Milano Desidero ricevere informazioni riguardo i servizi comunali specificamente sulle procedure di iscrizione all'anagrafe per i nuovi residenti. Potreste gentilmente indicarmi dove trovare tali informazioni o fornirmi un contatto diretto a cui rivolgermi? Cordiali Saluti Laura Ghirardi.,1
Oggetto: Richiesta Informazioni Servizi Comunali Gentili responsabili del Comune di Milano Mi chiamo Sara Rossi e vivo a Roma. Sarei interessata a trasferirmi a Milano e vorrei quindi avere informazioni dettagliate sui vari servizi comunali offerti alla popolazione. Vi ringrazio anticipatamente per la vostra disponibilità e attendo un vostro cortese riscontro. Cordiali Saluti Sara Rossi,1
Oggetto: Richiesta Informazioni sui Servizi Comunali Gentile Comune di Milano Mi chiamo Mario Rossi e vivo a Monza. Scrivo per richiedere informazioni dettagliate sui servizi comunali forniti dal vostro ente in particolare in merito agli orari di funzionamento e alle modalità di accesso. Grazie per l'attenzione e aspetto una vostra risposta. Sinceramente Mario Rossi,1
Oggetto: Richiesta Informazioni Servizi Comunali Gentile Comune di Milano Mi chiamo Beatrice Rossi residente a Roma e sto cercando informazioni dettagliate sui servizi comunali offerti dal vostro ente. Potrebbe essere possibile spedire le informazione rilevanti al mio indirizzo email o postale? Vi ringrazio anticipatamente per la vostra cortese attenzione. Cordiali saluti Beatrice Rossi.,1
Mittente: Marco Bianchi Oggetto: Richiesta Informazioni sui Servizi Comunali Gentile Comune di Milano Sono Marco Bianchi residente a Novara e scrivo per richiedere informazioni sui servizi comunali che il vostro comune offre. Sarei particolarmente interessato ai servizi relativi all'ambiente e alla cura del verde e vorrei sapere come potermi approcciare per accedervi. Ringraziando anticipatamente per l'attenzione attendo un riscontro. Cordiali Saluti Marco Bianchi,1
Mittente: Laura Rossi (laurarossi@gmail.com) Oggetto: Richiesta Informazioni Servizi Comunali Gentilissimi del Comune di Milano desidero ricevere maggiori informazioni in merito ai servizi comunali offerti in particolare mi interessano quelli legati all'istruzione e all'assistenza sociale. Potete gentilmente indirizzarmi verso le risorse giuste o fornirmi un contatto per reperirne di più? Grazie in anticipo per la vostra disponibilità. Distinti saluti Laura Rossi,1
Mittente: Laura Bianchi E-mail: laurabianchi78@gmail.com Oggetto: Richiesta Informazioni Servizi Comunali Gentile Comune di Milano Mi chiamo Laura Bianchi e risiedo a Monza. Vorrei avere delle informazioni riguardanti i servizi comunali offerti ai residenti fuori comune. La vostra assistenza in questa materia sarebbe molto apprezzata. Cordiali saluti Laura Bianchi,1
Oggetto: Richiesta Informazioni sui Servizi Comunali Seduto: Piero Rossi <p.rossi@example.com> A: servizi.cittadino@comune.milano.it Buongiorno Mi chiamo Piero Rossi e risiedo nel vostro comune. Scrivo per chiedere informazioni riguardanti i servizi comunali in particolare vorrei avere chiarimenti sulle modalità di accesso e orari. Vi ringrazio anticipatamente per la vostra disponibilità. Cordiali Saluti Piero Rossi,1
Oggetto: Richiesta Informazioni sui Servizi Comunali Gentili Responsabili dell'Ufficio servizi comunali del Comune di Milano Mi chiamo Anna Rossi e scrivo dal comune di Monza. Vorrei gentilmente avere delle informazioni dettagliate riguardo ai servizi che la vostra amministrazione offre ai cittadini compresi quelli relativi a trasporti e ambiente. Cordiali Saluti Anna Rossi,1
Mittente: Rosa Bianchi Email: rbianchi75@gmail.com A: Comune di Milano Oggetto: Richiesta Informazioni sui Servizi Comunali Buongiorno Mi chiamo Rosa Bianchi e sto cercando informazioni relative ai vostri servizi comunali. Potreste per favore indicarmi dove posso trovarle o fornirmi ulteriori dettagli? Vi ringrazio in anticipo per la vostra disponibilità. Cordiali saluti Rosa Bianchi.,1
Oggetto: Richiesta Informazioni sui Servizi Comunali Gentile Comune di Milano Mi chiamo Martina Rossi e vivo a Brescia. Scrivo per richiedere informazioni dettagliate sui servizi comunali che offrite inclusi quelli legati alle politiche ambientali. In attesa di un vostro riscontro colgo l'occasione per porgervi i miei cordiali saluti. Distinti saluti Martina Rossi,1
Oggetto: Richiesta Informazioni Servizi Comunali Gentili rappresentanti del Comune di Milano Sono Maria Rossi residente a Cuneo e sto pensando di trasferirmi nella vostra città. Vorrei avere maggiori informazioni sui servizi comunali disponibili dai trasporti pubblici alla gestione dei rifiuti. Grazie per l'attenzione e attendo una vostra risposta Cordialmente Maria Rossi.,1
Oggetto: Richiesta Informazioni sui Servizi Comunali Gentile Comune di Milano Mi chiamo Luigi Rossi e risiedo nel comune di Bologna. Vorrei richiedere alcune informazioni dettagliate riguardo ai vari servizi comunali offerti in particolare quelli legati alla raccolta differenziata e all'assistenza sociale. Apprezzerei se poteste indirizzarmi alle risorse giuste o fornire le informazioni necessarie. Cordiali saluti Luigi Rossi,1
Oggetto: Richiesta Informazioni Servizi Comunali Gentile Comune di Milano Mi chiamo Antonio Rossi e sono un residente del Comune di Pioltello. Vorrei sapere dove potrei trovare informazioni dettagliate sui vari servizi comunali a disposizione per i cittadini. Cordiali saluti e in attesa dei vostri gentili riscontri. Distinti Saluti Antonio Rossi,1
Oggetto: Richiesta Informazioni Servizi Comunali Gentile Comune di Milano Mi chiamo Mario Rossi residente a Napoli e mi trovo a scrivere per chiedervi alcune informazioni sui vostri servizi comunali. Essendo interessato a trasferirmi a Milano vorrei essere meglio informato sui servizi offerti a livello di raccolta rifiuti trasporti pubblici e attività culturali. Vi ringrazio anticipatamente per la vostra disponibilità e attendo un vostro riscontro. Cordiali Saluti Mario Rossi,1
Oggetto: Richiesta Informazioni Servizi Comunali Spett.le Comune di Milano Mi chiamo Mario Rossi residente nel comune di Bergamo mi rivolgo a voi per richiedere informazioni riguardanti i vostri servizi comunali. Sarei interessato a conoscere in dettaglio i servizi disponibili e i requisiti necessari per poter accedervi. Vi ringrazio anticipatamente per l'aiuto e attendo una vostra risposta. Cordiali Saluti Mario Rossi,1
Oggetto: Richiesta Informazioni Servizi Comunali Gentili rappresentanti del Comune di Milano Mi chiamo Mario Rossi residente in Corso Venezia. Vorrei gentilmente richiedere informazioni dettagliate riguardo ai servizi comunali in particolare sulle modalità di accesso ai servizi sociali e culturali. Cordiali saluti Mario Rossi.,1
Da: Maria Rossi <m.rossi123@gmail.com> A: serviziocittadino@comune.milano.it Oggetto: Richiesta Informazioni Servizi Comunali Buongiorno mi chiamo Maria Rossi residente a Roma e sto pianificando di trasferirmi a Milano. Vorrei gentilmente avere più informazioni sui servizi comunali offerti. Potreste cortesemente farmi avere alcuni dettagli o indirizzarmi verso le risorse convenienti? Grazie in anticipo per la vostra assistenza. Cordiali saluti Maria Rossi,1
Mittente: Andrea Rossi andre.rossi@email.com Oggetto: Richiesta Informazioni Servizi Comunali Gentile Comune di Milano mi chiamo Andrea Rossi e risiedo attualmente a Roma. Recentemente sto valutando di trasferirmi a Milano e vorrei gentilmente ricevere informazioni dettagliate sui vari servizi comunali che offrite specialmente quelli riguardanti la mobilità urbana e la raccolta differenziata. Ringraziandovi anticipatamente per l'attenzione resto in attesa di un vostro riscontro. Cordiali saluti Andrea Rossi,1
Oggetto: Richiesta Informazioni Servizi Comunali Buongiorno Mi chiamo Giovanni Rossi e risiedo a Firenze. Mi permetto di scrivervi per richiederVi informazioni riguardanti i servizi comunali offerti dalla Vostra città nell'ambito della mobilità sostenibile e dell'educazione ambientale. Vi ringrazio anticipatamente per la Vostra risposta. Distinti saluti Giovanni Rossi,1
Oggetto: Richiesta Informazioni Servizi Comunali Gentile Comune di Milano Mi chiamo Marta Rossini residente a Novara e mi rivolgo a voi per avere maggiori dettagli sui servizi comunali che potrebbero essere di mio interesse. Ho cercato informazioni sul vostro sito web ma necessito di un ulteriore chiarimento per poter procedere. Vi ringrazio in anticipo per l'attenzione e spero di ricevere una risposta a breve. Cordiali Saluti Marta Rossini,1
Oggetto: Richiesta Informazioni Servizi Comunali Gentili responsabili del Comune di Milano Mi chiamo Pietro Ferraro e sono residente a Roma avrei bisogno di alcune informazioni sui servizi comunali di Milano per una possibile futura residenza. Potete gentilmente indicarmi dove posso trovare tali informazioni o se potete fornirmele direttamente? Cordiali saluti Pietro Ferraro,1
Mittente: Marco Rossi - m.rossi@gmail.com Oggetto: Richiesta Informazioni Servizi Comunali Gentili responsabili del Comune di Milano mi chiamo Marco Rossi e ho bisogno di maggiori dettagli sui servizi comunali offerti dalla vostra amministrazione. Potreste gentilmente inviarmi del materiale informativo o indicarmi il punto di riferimento corretto? Vi ringrazio per la disponibilità e attendo un vostro riscontro. Cordiali saluti Marco Rossi,1
Oggetto: Richiesta Informazioni su Servizi Comunali Buongiorno Mi chiamo Marco Rossi residente a Bologna e sto pianificando di trasferirmi a Milano. Avrei bisogno di maggiori informazioni sui servizi comunali offerti in particolare riguardanti la gestione dei rifiuti e i servizi di trasporto pubblico. Grazie per la vostra attenzione e attendo una vostra risposta. Cordiali saluti Marco Rossi,1
Oggetto: Richiesta informazioni servizi comunali Gentile Comune di Milano Mi chiamo Marco Rossi residente a Como. Scrivo questa email per richiedere informazioni dettagliate riguardanti i servizi comunali che offre la vostra istituzione. Apprezzo anticipatamente la vostra gentile collaborazione. Cordiali saluti Marco Rossi.,1
Oggetto: Richiesta Informazioni Servizi Comunali Mittente: Marco Bianchi Gentile Comune di Milano Mi chiamo Marco Bianchi e risiedo a Roma. Sono interessato ai vostri servizi comunali e vorrei ricevere ulteriori informazioni al riguardo. Vi ringrazio in anticipo per la vostra attenzione e attendo una vostra risposta. Cordiali saluti Marco Bianchi,1
Oggetto: Richiesta Informazioni Servizi Comunali Gentile Comune di Milano Mi chiamo John Smith e risiedo in Viale Monte Bianco 45. Avrei bisogno di ricevere ulteriori dettagli inerenti i servizi comunali proposti dal vostro Comune in particolar modo per ciò che riguarda la raccolta differenziata e l'assistenza sociale. Grazie mille per la vostra disponibilità. Cordiali saluti John Smith.,1
Da: Mario Rossi <m.rossi@gmail.com> A: <info@comune.milano.it> Oggetto: Richiesta Informazioni sui Servizi Comunali Gentile Comune di Milano mi chiamo Mario Rossi ed abito a Milano. Vorrei avere più informazioni riguardanti i diversi servizi offerti dal Comune stesso. Potreste gentilmente inviarmi del materiale informativo o indicarmi dove poterlo trovare? Cordiali saluti Mario Rossi,1
Da: MarioRossi@gmail.com A: info.comune.milano@pec.it Oggetto: Richiesta Informazioni Servizi Comunali Gentile Comune di Milano mi chiamo Mario Rossi e sono un residente di Milano nel quartiere di Lambrate. Mi piacerebbe avere maggiori dettagli relativi ai servizi comunali offerti nel mio quartiere in particolare riguardanti la raccolta di rifiuti e la manutenzione dei parchi pubblici. Grazie in anticipo per la vostra cortese attenzione. Distinti saluti Mario Rossi.,1
Oggetto: Richiesta Informazioni Servizi Comunali Salve Mi chiamo Laura Rossi e risiedo a Bologna. Ho recentemente deciso di trasferirmi a Milano e mi piacerebbe se poteste fornire informazioni riguardanti i servizi comunali nella vostra città per facilitare il mio trasferimento. Ringrazio anticipatamente per la vostra gentile attenzione spero in una vostra cortese risposta. Cordiali saluti Laura Rossi,1
Oggetto: Richiesta informazioni servizi comunali Gentile Servizio Clienti del Comune di Milano Mi chiamo Lucia Bianchi e sono residente a Monza. Vorrei gentilmente richiedere ulteriori informazioni riguardo ai servizi comunali offerti dal vostro Comune in particolare quelli legati alle agevolazioni fiscali. Grazie per l'attenzione resterò in attesa di una vostra risposta. Cordiali saluti Lucia Bianchi,1
Oggetto: Richiesta Informazioni Servizi Comunali Salve Mi chiamo Mario Rossi residente a Bergamo. Sto pianificando un trasferimento a Milano e vorrei ricevere informazioni dettagliate sui servizi comunali disponibili come raccolta rifiuti parcheggi residenti e servizi sociali. Cordiali saluti Mario Rossi,1
Oggetto: Richiesta Informazioni Servizi Comunali Gentili rappresentanti del Comune di Milano Mi chiamo Marco Rossi e scrivo dalla città di Bergamo. Martinelli@prova.it. Vorrei ricevere informazioni relative ai vostri servizi comunali. Cordialmente Marco Rossi,1
Oggetto: Richiesta Informazioni sui Servizi Comunali Ciao Sono Alberto Rossi attuale residente nel vostro comune. Vorrei avere maggiori dettagli o essere indirizzato verso le risorse idonee per ottenere informazioni sui vari servizi comunali disponibili. Apprezzo il vostro tempo e attendo una vostra cortese risposta. Cordiali saluti Alberto Rossi,1
Oggetto: Richiesta Informazioni Servizi Comunali Gentili responsabili del Comune di Milano Sono Giovanni Rossi residente a Roma. Vorrei avere ulteriori informazioni riguardo ai servizi comunali offerti dal vostro ente partiularmente in termini di residenza tasse locali e trasporto pubblico. Vi ringrazio anticipatamente per la vostra disponibilità. Cordiali saluti Giovanni Rossi,1
Oggetto: Richiesta Informazioni Servizi Comunali Gentile Ente Comunale Mi chiamo Mario Bianchi residente nel comune di Pavia. Desidererei avere maggiori informazioni riguardanti i servizi comunali offerti dal vostro comune in particolare sui servizi legati all'urbanistica e alla tutela del verde pubblico. Cordiali saluti Mario Bianchi.,1
Oggetto: Richiesta Informazioni Servizi Comunali Gentile Comune di Milano Mi chiamo Francesco Rossi residente a Torino. Stavo considerando di trasferirmi a Milano e vorrei gentilmente ricevere più informazioni riguardo ai servizi comunali disponibili in particolare riguardo a trasporti pubblici assistenza sanitaria e servizi di raccolta rifiuti. Grazie in anticipo per la vostra disponibilità Distinti saluti Francesco Rossi,1
Oggetto: Richiesta Informazioni sui Servizi Comunali Gentile Comune di Milano Mi chiamo Maria Rossi e risiedo nel comune di Monza. Sarei interessata ad avere informazioni relative ai vostri servizi comunali disponibili per cittadini non residenti. Cordiali saluti Maria Rossi.,1
